artist,popularity,followers,genres
Colossal Trailer Music,40,18586,epicore
MADISON,12,3049,
"""Get Up Stand Up! The Bob Marley Musical"" Original London Cast",10,196,
Kraftwerk,53,826518,"dusseldorf electronic, early synthpop, electro, proto-techno, synthpop"
Gucci Mane,78,5731257,"atl hip hop, dirty south rap, hip hop, pop rap, rap, southern hip hop, trap"
Frank Lukas,30,7412,"discofox, schlager"
Janelle Monáe,68,1481391,"afrofuturism, alternative r&b, atl hip hop, neo soul, r&b"
Kevin Gates,73,6317898,"baton rouge rap, pop rap, rap, southern hip hop, trap"
JAY!,28,48,
Scott Borchetta,0,0,
Jamie Lidell,42,82776,"funk, funktronica, pop soul"
IAN SWEET,31,32725,"bubblegrunge, small room"
Doc Watkins,12,3250,
Gibbs,72,595667,polish hip hop
Lucius,54,184774,"indie folk, indie pop, new americana, shimmer pop, stomp and holler"
Ethan Hawke,28,4490,
RuPaul,57,746179,"diva house, strut"
Peter Gabriel,64,1814345,"album rock, art rock, classic rock, mellow gold, new romantic, new wave, permanent wave, progressive rock, rock, singer-songwriter, soft rock"
Celebration Music,29,2311,
Cardi B,80,24770146,"pop, rap"
Ty Sunderland,35,1270,
Chlöe,61,582283,contemporary r&b
Katie Ladner,47,3647,show tunes
Dreamville,66,722356,"hip hop, pop rap, rap"
Kanye West,93,28347141,"chicago rap, hip hop, rap"
Gorillaz,81,12451583,"alternative hip hop, modern rock, rock"
Ozzy Osbourne,73,5913878,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock"
Joe Kaplow,33,7227,western americana
Jason Aldean,74,6655236,"contemporary country, country, country road, modern country rock"
Halocene,52,225302,pixie
Phil Lesh,14,7180,
Niall Horan,76,10036224,pop
Kanye West,93,28347141,"chicago rap, hip hop, rap"
Kris Kristofferson,65,642321,"country, country rock, outlaw country, singer-songwriter"
Frank Ocean,89,16720427,"lgbtq+ hip hop, neo soul"
Taylor Swift,100,127838324,pop
Good Charlotte,68,2659738,"alternative metal, modern rock, neon pop punk, pop punk, pop rock, post-grunge"
"Herbert Fleischmann, Joachim Wichmann, Margot Philipp, Manfred Schott, Alexander Malachowski",0,4,
Santana,72,3526209,"blues rock, classic rock, mexican classic rock"
Mammoth WVH,47,145714,modern hard rock
Keaton Henson,49,310097,"ambient folk, british singer-songwriter, indie folk"
Frank Zappa,57,969360,"art rock, blues rock, experimental, instrumental rock, jazz fusion, jazz rock, progressive rock, proto-metal, psychedelic rock, symphonic rock, zolo"
Justin Thomas,22,337,
David Banner,52,856315,"conscious hip hop, crunk, dirty south rap, mississippi hip hop, southern hip hop"
Rita Ora,73,8410803,"dance pop, pop, uk pop"
KAROL G,91,52741964,"reggaeton, reggaeton colombiano, urbano latino"
Sam Smith,84,24840759,"pop, uk pop"
Steve Howe,33,73422,"progressive rock, symphonic rock"
Silent Rhythm,61,7104,
Janet Jackson,66,3987439,"dance pop, r&b, urban contemporary"
Elton John,85,14134254,"glam rock, mellow gold, piano rock, rock"
Nick Offerman,32,1970,
Jeremy Allen,9,19,
The Beatles,86,28940461,"british invasion, classic rock, merseybeat, psychedelic rock, rock"
Dick Van Dyke and The Vantastix,19,1458,
Nandi Bushell,12,10812,
Jason Isbell,53,438359,"alternative country, folk, new americana, roots rock"
Clayton-Hamilton Jazz Orchestra,48,5097,jazz orchestra
The Chainsmokers,83,20696473,pop
Teen Wolf,0,3571,
Patti LaBelle,54,1032249,"contemporary r&b, philly soul, quiet storm, r&b, soul, urban contemporary"
Dave Cobb,0,20,
Omar Apollo,70,1063487,"bedroom pop, bedroom soul"
Skinny Pelembe,30,20784,
Linda Ronstadt,62,998869,"country rock, folk, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock"
Hopsin,60,2417781,"conscious hip hop, indie pop rap"
mike.,64,606022,"indie pop rap, rhode island rap"
Konzerthaus Kammerorchester Berlin,60,3999,chamber orchestra
Ismet Alaattin Demirhan,13,23,
Modest Mouse,64,1504559,"alternative rock, chamber pop, indie rock, indietronica, modern rock, washington indie"
Little Mix,75,12097344,"girl group, pop, talent show, uk pop"
Rudolph,1,63,
Marky Mark And The Funky Bunch,47,165665,hip house
TW Walsh,16,3097,
Harry Fraud,58,55568,"boom bap, instrumental hip hop"
Cassandra Jenkins,45,46166,countrygaze
quinnie,53,137476,"bedroom pop, indie pop"
Sandra Forster,52,87,
Tarantino,7,775,
Charlie Chaplin,38,26446,classic soundtrack
Al Jardine,22,4640,
Sweet Sweet Loverboy,11,7858,
Mary J. Blige,73,4025199,"dance pop, hip pop, neo soul, r&b, urban contemporary"
George Harrison,70,2802344,"album rock, classic rock, folk rock, mellow gold, rock, singer-songwriter, soft rock"
The Venetian Festival Orchestra,18,60,
Lynne Arriale,27,768,
Taylor Swift,100,127838324,pop
Andrew Sackett,41,19,
Giveon,78,4217723,r&b
Lea Michele,53,450528,"hollywood, post-teen pop, viral pop"
Naomi Wild,54,19216,indie electropop
Superstar Pride,51,72249,southern hip hop
Shinedown,72,4233293,"alternative metal, nu metal, post-grunge"
Taylor Acorn,57,204989,singer-songwriter pop
Taylor S Brooks,53,75,
Speaks,8,33,
Cheryl,53,573093,"dance pop, post-teen pop, talent show"
Skrillex,77,7651831,"brostep, complextro, edm, electro, pop dance"
Stickyglueunderground,16,458,
Sues,3,797,
Lewis Capaldi,81,13041511,"pop, uk pop"
Alex Beckham,30,746,
C.M. Talkington,1,113,
Cher,73,3521726,"dance pop, pop"
Bodybox,37,23867,
Anthony Hamilton,60,1608952,"contemporary r&b, neo soul, r&b, urban contemporary"
Taylor Leonhardt,45,15048,"christian indie, roots worship"
horrormovies,57,79782,scenecore
David Cross,29,39952,comedy
Verdict,21,406,
Ado,76,5283989,japanese teen pop
Christina Aguilera,80,8642646,"dance pop, pop"
Bob Dylan,75,6711254,"classic rock, country rock, folk, folk rock, rock, roots rock, singer-songwriter"
Chris Kimsey,22,148,
The Rockets,35,10413,
Bonnie Tyler,70,2146616,"europop, new wave pop, soft rock"
Crystal Waters,66,169025,diva house
eightiesheadachetape,36,11552,"chill breakcore, glitchbreak"
Anita Wilson,47,91578,"gospel, gospel r&b"
Peter Murphy,46,243874,"gothic rock, new romantic, new wave, solo wave, synthpop"
Alan Vega,19,10,
Lauren Duski,38,55805,country pop
Wilco,61,777571,"alternative country, alternative rock, chicago indie, folk, indie rock, roots rock, stomp and holler"
Taylor Hawkins & The Coattail Riders,23,46296,rock drums
Greta Gerwig,0,19,
Bruiser Wolf,35,11080,experimental hip hop
Sean C,24,189,
Depeche Mode,76,6738480,"dance rock, new romantic, new wave, permanent wave, rock, synthpop"
Larsson,6,329,
Andrew Lloyd Webber,67,323580,"broadway, west end"
Twinkle Twinkle Little Rock Star,56,65036,sleep
Khalid Hamadah,4,741,
Skrillex,77,7651831,"brostep, complextro, edm, electro, pop dance"
Sinéad O'Connor,65,1297845,"lilith, new wave pop, singer-songwriter"
Neil Young,70,3083188,"canadian singer-songwriter, classic canadian rock, classic rock, folk rock, mellow gold, permanent wave, rock, roots rock, singer-songwriter"
James Taylor,68,2708173,"classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
Remi Wolf,68,565475,"indie pop, modern alternative pop"
John Stewart,30,9013,
Strawberry Guy,71,991669,bedroom pop
Vanguard Sound,46,22476,japanese vgm
The Royal Guardsmen,42,9077,bubblegum pop
Taylor Swift,100,127838324,pop
Ruth B.,74,3883536,"alt z, canadian contemporary r&b, canadian pop, pop"
Lil Yachty,80,10359737,"atl hip hop, melodic rap, rap, trap"
Kanye West,93,28347141,"chicago rap, hip hop, rap"
RÜFÜS DU SOL,76,1890636,"australian electropop, indietronica"
Sigur Rós,58,1364503,"chamber pop, compositional ambient, dream pop, ethereal wave, icelandic rock, indie rock, melancholia, nordic post-rock, post-rock"
Donald J. Trump,40,51763,
SEVENTEEN,82,12548110,"k-pop, k-pop boy group"
Genaro Quino y su Grupo Unción Nehemias,17,1066,
Jacob Collier,62,844670,uk alternative pop
Kelsey Grammer,31,3402,
Russell Simmons,3,683,
Jean-Michel Jarre,55,620935,"laboratorio, synthesizer, vintage french electronic"
Kate Bush,72,2231094,"art pop, art rock, baroque pop, new wave pop, permanent wave, piano rock, singer-songwriter"
Michel Mondrain,37,2418,atmosphere
Dolly Parton & Family,41,1872,
Jennifer Lawrence,52,31806,
Maggie Rogers,71,1183776,indie pop
Heartsease Hymns,45,68,
Alexandre Desplat,65,331897,"french soundtrack, orchestral soundtrack, soundtrack"
The Escape Route,34,237,
Alice Cooper,64,3816910,"album rock, classic rock, detroit rock, glam metal, glam rock, hard rock, metal, protopunk, rock"
Kesha,82,8354154,"dance pop, pop"
Mimi Parker,0,336,
Robert Trujillo,45,8542,
Terrace Martin,57,188820,"alternative r&b, indie soul"
Jean-Marc Luisada,31,3759,french classical piano
Ted Park,35,28696,"k-rap, korean r&b"
JJL,23,1007,
Lady Gaga,92,33270038,"art pop, dance pop, pop"
Peter Murphy,46,243874,"gothic rock, new romantic, new wave, solo wave, synthpop"
Rosemary Clooney,51,139475,"adult standards, easy listening, torch song, vocal jazz"
Q Lazzarus,47,40945,new romantic
BRKLYN,41,20450,pop edm
Troye Sivan,79,8681659,"australian pop, pop, viral pop"
Nazareth,16,302,
Eddy Grant,49,74996,"guyanese pop, uk reggae"
Nate Dogg,78,1756025,"g funk, gangster rap, hardcore hip hop, hip hop, west coast rap"
Christophe Beck,60,38777,"canadian soundtrack, soundtrack"
La Reine des chansons pour enfants et bébés,63,40294,musique pour enfants
A$AP Rocky,86,15493779,"east coast hip hop, hip hop, rap"
Buzzy Lee,44,21814,modern indie pop
Bon Iver,78,3745446,"chamber pop, eau claire indie, indie folk, melancholia, modern rock"
JoJo,64,2401672,"dance pop, pop, post-teen pop"
Troye Sivan,79,8681659,"australian pop, pop, viral pop"
Demi Lovato,79,26867135,"pop, post-teen pop"
Unleash The Archers,48,193916,"gothic symphonic metal, melodic metal, power metal, symphonic metal, vancouver metal"
Anderson Cooper,5,821,
Céline Dion,79,9160193,canadian pop
Del Rey,1,271,american post-rock
Stone Sour,65,2959427,"alternative metal, nu metal, post-grunge"
Chloe Cherry,4,11,
Dave Navarro,26,26237,
Bobby McFerrin,57,250151,a cappella
Yukihiro Takahashi,35,77096,"japanese new wave, techno kayo"
Jethro Tull,59,1915396,"album rock, art rock, blues rock, classic rock, flute rock, folk rock, hard rock, progressive rock, psychedelic rock, rock, singer-songwriter, symphonic rock"
Drake,96,94133053,"canadian hip hop, canadian pop, hip hop, pop rap, rap"
teylors,45,89,
Big Audio Dynamite,41,144571,"dance rock, new romantic, new wave, new wave pop"
Elsie Lovelock,53,45429,otacore
Greig Nori,0,18,
Stray Kids,86,17577595,"k-pop, k-pop boy group, pop"
L.V.,71,43924,
Jane XØ,35,54567,pop edm
Wolf Alice,61,728672,"indie rock, modern alternative rock, modern rock"
Foreigner,73,3387323,"album rock, classic rock, glam metal, hard rock, mellow gold, rock, soft rock"
Elton John,85,14134254,"glam rock, mellow gold, piano rock, rock"
Nextime,52,23847,zoomergaze
Sabrina Carpenter,94,16168228,pop
Shimmer,40,1298,
Metallica,84,29217450,"hard rock, metal, old school thrash, rock, thrash metal"
John C. Reilly,43,12111,hollywood
Luke Combs,87,11844802,"contemporary country, country"
Kevin Spacey,26,10631,
Shirley Manson,21,5241,
Randy Meisner,22,17550,
Tracy Chapman,72,1869362,"folk, lilith, singer-songwriter, women's music"
Jon Batiste,62,532625,new orleans jazz
John Lydon,25,18285,solo wave
Burna Boy,80,10888270,"afrobeats, dancehall, nigerian hip hop, nigerian pop"
Tracy Chapman,72,1869362,"folk, lilith, singer-songwriter, women's music"
Heavy MakeUp,14,885,
DJ Drama,65,1425389,"dirty south rap, philly rap, southern hip hop, trap"
Sky Ferreira,56,614026,"candy pop, la indie, metropopolis, neo-synthpop"
Peter John Sinfield,10,7,
Lauren Mayhew,27,3996,
Pretty Lights,50,569827,"glitch hop, jazztronica, livetronica"
Stiff,3,215,
Ricky Martin,73,7702902,"latin pop, mexican pop, puerto rican pop"
Jacquees,70,3094466,"atl hip hop, pop r&b, pop rap, r&b, rap, trap"
Victoria Beckham,28,123630,europop
Limp Bizkit,78,6628957,"alternative metal, funk metal, nu metal, post-grunge, rap metal, rock"
Lele Pons,59,1715076,"latin pop, latin viral pop, viral pop"
Trey Songz,71,7531197,"dance pop, r&b, southern hip hop, trap, urban contemporary"
Gerry Rafferty,62,375571,"art rock, classic rock, folk rock, mellow gold, soft rock"
Dickey Betts,33,69762,"country rock, southern rock"
Gryffin,69,972949,"edm, pop dance"
Karen O,51,187427,new jersey indie
James Gang,48,380427,"album rock, blues rock, classic rock, country rock, electric blues, folk rock, hard rock, mellow gold, proto-metal, southern rock"
Anitta,83,12821546,"funk pop, funk rj, pagode baiano, pop, pop nacional"
Tammy Wynette,55,624868,"country, country dawn, nashville sound"
Julia Harriman,52,4722,
Ken Navarro,41,29709,"jazz guitar, smooth jazz"
Miley Cyrus,84,25191516,pop
Macy Gray,62,698052,neo soul
Sufjan Stevens,73,2129736,"art pop, baroque pop, chamber pop, indie pop, indie rock, singer-songwriter"
Band Gang Masoe,35,22079,"detroit trap, scam rap"
Jewel,59,811270,"alaska indie, ectofolk, lilith, permanent wave, pop rock, singer-songwriter"
Latto,80,1848568,trap queen
Bossa Nova Cover Hits,23,1480,bossa nova cover
Tom Cruise,31,7105,hollywood
Alfred Concert Band,16,596,concert band
YSF,39,22504,
Emily Remler,33,23869,jazz guitar
Drew Carey,2,108,
Tally Hall,65,899077,"ann arbor indie, pov: indie"
Cover Kid,67,4706,
Derrick Carter,22,19369,"chicago house, deep house"
Dua Lipa,88,45164486,"dance pop, pop, uk pop"
Gore_irl,3,48,
Jackson Browne,62,1382004,"album rock, classic rock, country rock, folk, folk rock, heartland rock, mellow gold, piano rock, singer-songwriter, soft rock"
L.A. Reid,39,682,
The Judds,57,819135,"country, country dawn, country road"
Afroman,60,488628,comedy rap
Jared Gertner,33,995,
Boulet Brothers,31,8677,strut
Ramesh Vinayakam,44,85632,"classic kollywood, kollywood"
Taylor Swift,100,127838324,pop
Mark Ronson,78,1154449,pop soul
Amber Gray,51,2859,broadway
"Lindsey Jordan, Kenny Lambson, Amy Loftus & Scott Erickson",0,8,
Village,43,17341,"neurostep, vapor twitch"
Dennis Quaid,20,4649,
Ken Page,49,2787,cabaret
John McKelvie,16,2,
Brandy,69,3792445,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
Omar Apollo,70,1063487,"bedroom pop, bedroom soul"
Mike Rhodes,24,3414,
Taylor S Brooks,53,75,
Dan Auerbach,57,364955,"garage rock, modern blues rock"
Kim Petras,75,1140950,"alt z, dance pop, pop, transpop"
Peter Tosh,56,1138769,"reggae, roots reggae"
KISS,74,9994155,"glam rock, hard rock, rock"
Lorraine Nelson Wolf,31,2355,children's folk
Janet Jackson Smooth Jazz Tributes 20 Years,0,44,
Bernie Taupin,26,2883,
Shabba Ranks,50,185152,reggae fusion
Taylor Swift Piano Covers,32,4000,
Yella Beezy,51,1545523,"dfw rap, memphis hip hop, southern hip hop, trap"
Chuck Strangers,54,52471,experimental hip hop
Josh Homme,40,54288,
Luis Xavier,7,3,
Peter Gabriel,64,1814345,"album rock, art rock, classic rock, mellow gold, new romantic, new wave, permanent wave, progressive rock, rock, singer-songwriter, soft rock"
Bob Dylan,75,6711254,"classic rock, country rock, folk, folk rock, rock, roots rock, singer-songwriter"
Chloe Bailey,9,1135,
Alan Menken,63,138563,"broadway, movie tunes, orchestral soundtrack"
Demarco,50,370630,"bongo flava, dancehall, jamaican dancehall, reggae fusion"
Tayler Holder,51,151666,social media pop
Elevation Worship,76,4063926,"ccm, christian music, worship"
Bump J,45,11289,chicago rap
ScHoolboy Q,78,4865137,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
Kirel,1,2,
Said,31,8698,gaming dubstep
Mekons,31,22285,"cowpunk, post-punk, uk post-punk"
Strike Anywhere,35,60732,"melodic hardcore, orgcore, skate punk, virginia punk"
Skrillex,77,7651831,"brostep, complextro, edm, electro, pop dance"
London Tide Ensemble,24,59,
Garth Brooks Tribute,38,1881,
Lil Murda,0,604,
Mac DeMarco,82,6788987,"edmonton indie, lo-fi indie, pov: indie, slacker rock"
Original Broadway Cast of The Great Gatsby - A New Musical,51,8701,broadway
Whitney Whiteside,0,0,
Donny Osmond,57,113072,bubblegum pop
Saul Williams,41,64916,"alternative hip hop, conscious hip hop, industrial hip hop, lgbtq+ hip hop, slam poetry"
Ricky Martin,73,7702902,"latin pop, mexican pop, puerto rican pop"
First Stage Kids,28,4,
The John Lennon Song Project,3,1199,
Shy Boys,21,6033,"garage psych, kc indie"
Brian Keane,31,4075,turkish instrumental
Peter Frampton,56,1301877,"album rock, british blues, classic rock, country rock, folk rock, hard rock, mellow gold, rock, singer-songwriter, soft rock, southern rock"
Wheelchair Sports Camp,7,2802,"denver indie, denver rap, lo star"
Ralph Macchio,0,320,
Maya Hawke,54,505681,indie pop
Wizard,38,18350,traprun
Chris Brown,89,24373077,"r&b, rap"
Billy McFarland,15,1120,irish country
Maryn Azoff,0,202,
As My Life Falls Apart,15,3589,turkish punk
Robby Krieger,24,8962,
Trapdoor Social,26,23450,
Kendrick Lamar,97,35133587,"conscious hip hop, hip hop, rap, west coast rap"
Eric Dolphy,33,92061,"avant-garde jazz, bebop, contemporary post-bop, free jazz, jazz"
Olivia Rodrigo,88,41986790,pop
Ali Handal,26,6038,
Jerry Lee Lewis,59,944023,"piano rock, rock-and-roll, rockabilly"
2Pac,82,19878996,"g funk, gangster rap, hip hop, rap, west coast rap"
Young Martino,49,58744,"reggaeton flow, trap latino, urbano latino"
Doechii,77,815888,alternative r&b
Milli Vanilli,68,469370,"freestyle, new jack swing, new wave pop"
Coup D'état,5,111,
Anthony Fantano,13,1009,
Tony B,26,5759,bay area hip hop
James Vickery,49,135820,uk contemporary r&b
Jay Electronica,59,338234,"alternative hip hop, conscious hip hop, drumless hip hop, hip hop, psychedelic hip hop"
Zeds Dead,62,616347,"brostep, canadian electronic, dubstep, edm, electro house, progressive electro house"
Stand Still,25,6361,modern melodic hardcore
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
Rick Ross,77,7430816,"dirty south rap, gangster rap, hip hop, rap, southern hip hop, trap"
Elton John,85,14134254,"glam rock, mellow gold, piano rock, rock"
Gin Wigmore,49,191292,"auckland indie, kiwi rock"
Ying Yang Twins,64,1152883,"atl hip hop, crunk, dirty south rap, old school atlanta hip hop, southern hip hop"
Loveless,56,374838,pop punk
Art Garfunkel,51,591299,"folk, folk rock, mellow gold, soft rock"
Ella Fitzgerald,76,2577207,"adult standards, jazz, jazz blues, soul, swing, vocal jazz"
LEGO Ninjago,62,59194,kleine hoerspiel
Gabriel Moses,20,82,
Jungle,75,1567272,"indie soul, uk contemporary r&b"
Neil Young,70,3083188,"canadian singer-songwriter, classic canadian rock, classic rock, folk rock, mellow gold, permanent wave, rock, roots rock, singer-songwriter"
Ray Vaughn,51,78414,
Kathleen Madigan,42,24128,"comedienne, comedy, deep comedy"
Kim Petras,75,1140950,"alt z, dance pop, pop, transpop"
Johnny Cash,76,6514757,"arkansas country, outlaw country, rock"
Bratmobile,43,125237,"olympia wa indie, queercore, riot grrrl"
"The Cast of RuPaul's Drag Race All Stars, Season 2",30,483,
Noel Aragon,37,8400,
Julia Harriman,52,4722,
Fred Armisen,28,2422,
Blount,5,549,
Pentatonix,81,3847782,"a cappella, viral pop"
Patrick Carney,38,7542,
Healing Miracle Frequencies,56,9216,healing hz
Kevin Kaarl,75,7767871,indie triste
Lacey Sturm,49,146811,"hel, pixie"
Riley Roth,43,47883,alt z
Deana Carter,53,543043,"country, country dawn, country road"
Love Song Surprise,0,189,
DannyLux,73,1837249,sad sierreno
Drake,96,94133053,"canadian hip hop, canadian pop, hip hop, pop rap, rap"
Felt,34,34271,abstract hip hop
Franz Ferdinand,70,2755562,"alternative rock, dance rock, indie rock, modern rock, rock, scottish rock"
Mary Jo,0,26,
Talking Heads,70,2603498,"alternative rock, art punk, dance rock, funk rock, new wave, permanent wave, post-punk, rock, zolo"
Danny Dennett,15,1563,
Jon Batiste,62,532625,new orleans jazz
Aerosmith,77,14901846,"album rock, classic rock, hard rock, rock"
Daphne Loves Derby,26,26338,"alternative pop rock, neon pop punk, washington indie"
Lost Kings,51,390917,"pop dance, pop edm"
8Ball & MJG,47,351282,"dirty south rap, memphis hip hop"
Kate Hudson,52,38489,hollywood
Colin Meloy,23,18041,
Divorce Culture,26,3571,
Megan Thee Stallion,83,9998972,"houston rap, pop, rap, trap queen"
Sarah Jessica Parker,46,3732,movie tunes
Joyce Manor,56,241031,"alternative emo, dreamo, emo, indie punk, lo-fi emo"
Jennifer Lopez,77,13348292,"dance pop, pop, urban contemporary"
Victoria Monét,68,1164466,"alternative r&b, r&b"
Dylan Mulvaney,19,7141,
Young Thug,86,10896970,"atl hip hop, atl trap, gangster rap, hip hop, melodic rap, rap, trap"
QUESTion,27,1684,
The Headliner Trio,37,380,background jazz
Marilyn Manson,73,4589937,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock"
Jimmy Buffett,68,1181304,trop rock
Joe Alderson,3,85,
GAWNE,52,111362,
Tina Turner,71,4353201,soft rock
JC Chasez,35,59456,
Olivia Rodrigo,88,41986790,pop
Olivia Rodrigo,88,41986790,pop
Dolly Parton,76,2680258,"classic country pop, country, country dawn"
Isabella Lovestory,45,65850,escape room
Jason Isbell,53,438359,"alternative country, folk, new americana, roots rock"
Gottwald,1,2,
William The Baddest,0,0,
Tayler Holder,51,151666,social media pop
Erin Rae,38,24352,"nashville americana, new americana"
Dragged Out,15,3725,montana metal
Vladimir Horowitz,51,147814,"classical, classical piano, russian classical piano"
Ellise,57,1676130,"alt z, electropop"
Nicki Minaj,87,32918702,"hip pop, pop, queens hip hop, rap"
George Decker,17,30,
Follow 11,16,24,
Stone Temple Pilots,69,3658395,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock"
Adonis,18,46849,
Taylor Swift,100,127838324,pop
Lil Baby,87,19180629,"atl hip hop, atl trap, rap, trap"
Preashea Hilliard,41,35328,praise
Gibson Ardoline,10,2368,
Roar,67,1155152,"pov: indie, weirdcore"
Livingston,68,808807,singer-songwriter pop
Pierre Harvey,0,4,
Lee Spielman,37,227,
Iron Maiden,75,9528512,"alternative metal, hard rock, metal, nwobhm, rock"
SongLab,24,4517,"christian indie folk, pop worship"
Ed Sheeran,90,117757199,"pop, singer-songwriter pop, uk pop"
Billy Idol,72,2134226,"album rock, classic rock, dance rock, hard rock, new romantic, new wave, new wave pop, rock, soft rock"
Odell Bunton Jr.,32,1705,
Chris Vrenna,27,5104,steampunk
L.V.,71,43924,
Earl Sweatshirt,71,2310411,"alternative hip hop, drumless hip hop, experimental hip hop, hip hop, rap, underground hip hop"
Janet Jackson,66,3987439,"dance pop, r&b, urban contemporary"
Josh Allen,1,102,
Snow Strippers,68,163251,cloud rap
Rocky,51,22022,
Juilliard String Quartet,23,11297,string quartet
Natalie Bergman,42,37113,
Adventure Time,61,528463,pov: indie
Doechii,77,815888,alternative r&b
Pearl Jam,77,9215092,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock"
Feist,60,781803,"art pop, canadian indie, canadian pop, chamber pop, indie pop, indie rock"
Fuse,15,1758,alternative ccm
Becky G,79,15471749,"latin pop, latin viral pop, rap latina, reggaeton, trap latino, urbano latino"
FKA twigs,66,1295505,"afrofuturism, alternative r&b, art pop, escape room, experimental r&b, trip hop"
Van Morrison,75,3344544,"classic rock, folk, folk rock, mellow gold, rock, singer-songwriter, soft rock"
Bernie Taupin,26,2883,
Massimo Morante,23,464,vintage italian soundtrack
Busta Rhymes,73,2901239,"east coast hip hop, hardcore hip hop, hip hop, pop rap, rap"
Nas,74,3987858,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
Lil Durk,82,8311401,"chicago drill, chicago rap, drill, hip hop, pop rap, rap, trap"
Chris Head,0,7,
Embodied Soul,33,92,
Howard Harper-Barnes,51,10572,
RAYE,80,1838210,"uk contemporary r&b, uk pop"
Brian Eno,62,774163,"abstract, ambient, art pop, art rock, compositional ambient, experimental, experimental ambient, fourth world, glam rock, minimalism, singer-songwriter"
Offset,80,4677391,"atl hip hop, hip hop, pop rap, rap, trap"
The Champs,49,37278,surf music
Abigail,19,9910,"black thrash, japanese black metal"
Adderall,3,358,chain punk
FLO,69,424095,
Mike Reda,25,161,
Leon Bridges,75,1765904,"indie folk, modern blues, neo mellow, neo soul, soul"
Brian McKnight,63,1609586,"contemporary r&b, quiet storm, r&b, urban contemporary"
Sammy Hagar,51,976139,"album rock, classic rock, glam metal, hard rock, rock"
Hackney Diamonds,9,91,
Kesha,82,8354154,"dance pop, pop"
Gilbert & Sullivan Society of Houston,20,1100,
Tik Tok Trends,50,5125,
Sammy Hagar,51,976139,"album rock, classic rock, glam metal, hard rock, rock"
Moneybagg Yo,77,4771794,"memphis hip hop, rap, southern hip hop, tennessee hip hop, trap"
Chris Cornell,60,2231855,"alternative metal, alternative rock, grunge, hard rock, post-grunge, rock"
Perry Como,76,547062,"adult standards, easy listening"
Cher,73,3521726,"dance pop, pop"
Trey Lewis,53,108842,modern country pop
Kesha,82,8354154,"dance pop, pop"
Shooter Jennings,45,191249,"classic texas country, outlaw country"
George Michael,75,5114436,"new wave pop, soft rock"
J. Cole,87,25202868,"conscious hip hop, hip hop, north carolina hip hop, rap"
Lizzo,70,5710101,"escape room, minnesota hip hop, pop, trap queen"
History,15,758,
Larry Mullen Jr.,15,164,
Beth Gibbons,51,169428,"art pop, devon indie, solo wave, trip hop"
Frank Ocean,89,16720427,"lgbtq+ hip hop, neo soul"
Hawk Nelson,49,218478,"canadian ccm, ccm, christian alternative rock, christian music, christian punk"
Simo Weber,33,10072,anime latino
The Song Confessional,42,2331,
Javelin,26,17438,
Marty Robbins,63,559840,"cowboy western, nashville sound"
Jessie Reyez,68,1441759,"canadian contemporary r&b, canadian pop"
Olof Dreijer,32,12010,"swedish experimental, swedish house"
Elton John vs Pnau,20,10169,
Papa Roach,74,5474642,"alternative metal, nu metal, rap metal, rap rock, rock"
Scotts Maphuma,68,362592,
Jamey Johnson,62,800680,"country, country road, outlaw country"
Hot Summer Bangers,0,35,
Lucky White And His Dude Ranch Playboys,0,25,
Taylor Swift,100,127838324,pop
Travis Barker,68,474242,rap rock
Omar Apollo,70,1063487,"bedroom pop, bedroom soul"
Brady Watt,34,10267,
CLAPBACK,4,565,
Bernard Sumner,16,2043,
Andrew Bird,59,610093,"baroque pop, chamber pop, chicago indie, indie rock, melancholia, stomp and holler"
Madison Beer,75,7374430,pop
Billy Strings,64,464091,"jam band, jamgrass, progressive bluegrass"
Harry Styles,85,33224687,pop
Donald Fagen,47,243236,"sophisti-pop, yacht rock"
Babyface Ray,65,336060,"detroit hip hop, detroit trap"
Jay Rock,72,1529892,"conscious hip hop, hip hop, rap, southern hip hop, trap"
Maxwell,60,1710815,"contemporary r&b, neo soul, quiet storm, r&b, urban contemporary"
Queen Key,44,431037,trap queen
Stephen Dawes,57,181035,singer-songwriter pop
Al Yankovich,13,95,
Pharrell Williams,82,4937771,"dance pop, pop"
Ryan Cox,15,49,
Bill Fay,32,29814,british folk
Omar Apollo,70,1063487,"bedroom pop, bedroom soul"
RM,76,17209447,k-rap
Nick Cannon,35,70712,
Leon Bridges,75,1765904,"indie folk, modern blues, neo mellow, neo soul, soul"
Rosalia De Souza,43,24634,sambass
Steven Tyler,45,103010,modern country rock
Asylum Choir,15,737,
Freya Ridings,67,431239,uk pop
