artist,popularity,followers,genres
Vampire Empire,0,101,
Preacher Stone,21,8505,"modern southern rock, southern rock"
Beth Gibbons,51,169428,"art pop, devon indie, solo wave, trip hop"
Iron Maiden,75,9528512,"alternative metal, hard rock, metal, nwobhm, rock"
JoJo,64,2401672,"dance pop, pop, post-teen pop"
Stuart Price,33,2151,
Dthang,55,313097,"bronx drill, new york drill"
Bruce Springsteen,80,6700348,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter"
Mark Ronson,78,1154449,pop soul
Carl & Wes,37,6725,
Brixton,6,14,
Childhood,23,17249,nottingham indie
Elvis Costello,56,580138,"new wave, new wave pop, permanent wave, power pop, singer-songwriter"
Rex Orange County,76,6302036,bedroom pop
Elizabeth Mitchell,54,53780,"children's folk, children's music, kindie rock"
Scott Weiland,31,144913,"grunge, post-grunge"
Becky G,79,15471749,"latin pop, latin viral pop, rap latina, reggaeton, trap latino, urbano latino"
Biz Markie,49,417623,"east coast hip hop, golden age hip hop, old school hip hop"
bejeweled,0,17,
Matthew Shultz,17,66,
Martin Biden,11,18,
Jesse Malin,41,22074,alternative country
Jesus Christ Taxi Driver,11,1182,denver indie
Michael Bolton,66,2298601,soft rock
Marilyn Manson,73,4589937,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock"
Maggie Rogers,71,1183776,indie pop
Donald J. Trump,40,51763,
Chris Shiflett,39,17943,outlaw country
Nicolette Larson,44,72564,yacht rock
Joji,80,9955578,viral pop
Michael Jackson,85,33747035,"r&b, soul"
Yeezy La Diferencia,35,5270,
Ahmad Jamal Trio,45,92158,"bebop, jazz, jazz trio"
Sabrina Austin,49,839,
Vernon Reid,21,6507,
Bowen Yang,22,623,
Patti Scialfa,29,14738,
Tom DeLonge,42,57262,san diego indie
Olivia Rodrigo,88,41986790,pop
Fountane,12,578,
Bud Shank,34,7835,jazz saxophone
frontwoman,1,25,
Lil Yachty,80,10359737,"atl hip hop, melodic rap, rap, trap"
Louis Tomlinson,68,7123223,pop
Sabrina Peterson,0,11,
Young Thug,86,10896970,"atl hip hop, atl trap, gangster rap, hip hop, melodic rap, rap, trap"
John Denver,71,2327007,"classic country pop, folk, folk rock, mellow gold, singer-songwriter, soft rock"
Young Thug,86,10896970,"atl hip hop, atl trap, gangster rap, hip hop, melodic rap, rap, trap"
Louis Tomlinson,68,7123223,pop
Nicki Minaj,87,32918702,"hip pop, pop, queens hip hop, rap"
Zedd,76,6000486,"complextro, edm, german techno, pop, pop dance"
Trisha Yearwood,59,1196718,"contemporary country, country, country dawn, country road"
Willow Valley,60,771,
Jam Master Jay,7,944,
Rema,78,5941383,"afrobeats, nigerian pop"
Mary-Clair,32,287,
YEONJUN,69,673063,5th gen k-pop
Tony Bennett,71,962243,"adult standards, easy listening, lounge, vocal jazz"
Siouxsie and the Banshees,61,1201561,"alternative rock, dream pop, new romantic, new wave, post-punk, punk, uk post-punk"
Troye Sivan,79,8681659,"australian pop, pop, viral pop"
Decca Concert Orchestra,40,889,
BBC Concert Orchestra,50,11256,"british orchestra, orchestra"
Latto,80,1848568,trap queen
Michael Kovach,54,22986,
Sebastian Brandt,24,5869,"deep uplifting trance, progressive uplifting trance, trance, uplifting trance"
Loverboy,56,932046,"album rock, classic canadian rock, classic rock, glam metal, hard rock, mellow gold, soft rock"
Lawrence Francis,0,97,
Detroit Diamond,29,6165,
Louis C.K.,51,172406,comedy
Johnny Cash,76,6514757,"arkansas country, outlaw country, rock"
O'Bryan,31,60518,"funk, new jack swing, post-disco, quiet storm, urban contemporary"
Joseph Quinn,13,35909,
Omar Apollo,70,1063487,"bedroom pop, bedroom soul"
Frankie Valli,66,330907,"adult standards, bubblegum pop, lounge"
Bob Weir,39,125907,"jam band, southern rock"
Wu-Tang Clan,68,3354421,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
Jinn,26,2727,
7 Worlds All Stars,0,1,
Justin Bieber,92,79320329,"canadian pop, pop"
Billy Joel,79,6483811,"album rock, classic rock, mellow gold, piano rock, rock, singer-songwriter, soft rock"
The Fisk Jubilee Singers,57,6080,"spirituals, vintage gospel, vocal harmony group"
Michelle Williams,61,20154,hollywood
Billie Holiday,67,1973889,"adult standards, harlem renaissance, jazz, jazz blues, soul, swing, torch song, vocal jazz"
Gary Oldman,6,486,
Robert Smith,47,33386,
Jack Black,53,226086,"comedy rock, comic"
Christopher Colman,47,975,
Janet Jackson,66,3987439,"dance pop, r&b, urban contemporary"
David Lindley,34,27941,arab folk
Pusha T,73,2974589,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap, virginia hip hop"
Earl Swavey,17,2046,
Kamala Harris,8,398,
Jimi Hendrix,70,6957348,"acid rock, album rock, alternative rock, classic rock, hard rock, proto-metal, psychedelic rock, rock"
Natural Awakening,32,139,
Taylor So Made,33,197,
Brooke Dickson,0,0,
Spencer Elmer,46,24581,
Taylor Dawson,46,446,
Alkaline Trio,58,405399,"chicago punk, emo, pop punk, punk, skate punk"
Joan Baez,55,697936,"american folk revival, folk, folk rock, singer-songwriter"
Shakira Shute,14,31,
Ludwig Göransson,67,359186,"nordic soundtrack, orchestral soundtrack, soundtrack"
Jimmy Fallon,57,74954,
Normani,70,2825837,"pop, r&b"
Sean Paul,82,4953817,"dance pop, dancehall, pop, pop rap"
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
Greta Van Fleet,66,2657413,"modern blues rock, modern hard rock, rock"
Dre Musiq,26,18,
Brandy,69,3792445,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
Tom MacDonald,66,1720353,"bc underground hip hop, country rap, maga rap"
Roundhouse,8,663,
Shaggy,74,2305931,"dance pop, pop rap, reggae fusion"
Louis Tomlinson,68,7123223,pop
Cutouts,25,4978,
Elton John,85,14134254,"glam rock, mellow gold, piano rock, rock"
Carroll Gibbons,44,4108,british dance band
Freddie Gibbs,70,1342675,"alternative hip hop, hip hop, indiana hip hop, rap, underground hip hop"
Fancy Hagood,36,11590,
Olivia Rodrigo,88,41986790,pop
Peaches,47,270090,"alternative dance, dance-punk, electroclash, escape room, neo-synthpop, new rave"
The Golden Gate Quartet,34,18665,"spirituals, vocal harmony group"
Miguel,80,5454774,"r&b, urban contemporary"
Jack White,61,1382061,"alternative rock, blues rock, garage rock, garage rock revival, indie rock, modern blues rock, modern rock, punk blues, rock"
Elizabeth Powell,21,140,
Lizzo,70,5710101,"escape room, minnesota hip hop, pop, trap queen"
Linda Ronstadt,62,998869,"country rock, folk, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock"
Grateful Dead,67,1908302,"cosmic american, jam band, psychedelic rock"
Brad Wilk,23,762,
Beyoncé,87,39171117,"pop, r&b"
Passion Pit,58,1245637,"indie rock, indietronica, modern rock, neo-synthpop, shimmer pop"
Maurette Brown Clark,41,104983,gospel
Gracie Abrams,91,3457217,alt z
Buku,16,240,
CircusP,48,116597,"otacore, pixel"
Daniel Seavey,20,2208,
Abraham Vazquez,61,880444,"corrido, corridos tumbados, musica mexicana, norteno, sad sierreno, sierreno"
Taylor Dayne,57,479671,"freestyle, hi-nrg, new romantic, new wave pop, soft rock, synthpop"
Pitbull,86,11047558,"dance pop, miami hip hop, pop"
Ozzy Osbourne,73,5913878,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock"
June Christy,46,34493,"cool jazz, torch song"
Kim Kardashian,20,97399,
Clairo,82,5546675,"bedroom pop, indie pop, pov: indie"
Dre'es,44,42379,bedroom soul
Angus Young and Malcolm Young,13,120,
John Mellencamp,65,1775093,"album rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock"
Scott Simons,12,162,
Alex G,78,2666791,"philly indie, pov: indie, slacker rock"
Music Together,51,25002,"children's music, kindie rock"
Alice Cooper,64,3816910,"album rock, classic rock, detroit rock, glam metal, glam rock, hard rock, metal, protopunk, rock"
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
Danny Wright,43,17677,"new age, new age piano"
Elliott Robinson,17,87,
Soozie Tyrell,2,630,
Caroline Sweet,5,1491,
Pharrell Williams,82,4937771,"dance pop, pop"
Jon Schaffer's Purgatory,4,2948,
Perry Como,76,547062,"adult standards, easy listening"
Accuser,22,9412,"german metal, german thrash metal"
Soccer Mommy,55,394932,"art pop, bubblegrunge, indie pop, indie rock, small room"
Steve Vai,52,593025,"instrumental rock, metal guitar, shred"
The English Concert,59,21169,"baroque ensemble, british choir, british orchestra, classical performance, historically informed performance"
Dave Navarro,26,26237,
Nadie Sabe Nada,8,2470,
Siouxsie,32,31314,
Mitski,84,9494714,"brooklyn indie, pov: indie"
Devil Presley,32,13179,chilean rock
Sufjan Stevens,73,2129736,"art pop, baroque pop, chamber pop, indie pop, indie rock, singer-songwriter"
Danny Gokey,61,435564,"ccm, christian alternative rock, christian music, idol"
Madonnatron,9,2404,london indie
Liam Gallagher,58,1172434,"britpop, britpop revival, solo wave"
Paul Oakenfold,51,218044,trance
Benson Boone,86,4089458,singer-songwriter pop
Fanboy,0,4,
Sims,41,896,
Ron Funches,57,7516,deep comedy
Kali Uchis,86,8210959,colombian pop
The Beautifully Broken,0,43,
Halsey,83,21786345,"electropop, etherpop, indie poptimism, pop"
Planet Giza,55,72348,"indie hip hop, indie r&b, montreal indie"
Anderson Cooper,5,821,
Big Syke,63,70771,"g funk, west coast rap"
James Hetfield,21,16308,
Warren Zevon,56,423895,"country rock, folk, folk rock, piano rock, roots rock, singer-songwriter"
Kai Breedlove,44,4405,
Baltimore Consort,35,3725,"american early music, early music ensemble"
Corey Russell,25,18864,deep ccm
WAYNE SNOW,52,32616,"indie jazz, indie soul"
HIGHLIGHT,42,517595,"k-pop, k-pop boy group"
Taking Back Sunday,63,884807,"emo, neon pop punk, pop punk, post-hardcore, screamo"
Pharoah Sanders,47,170278,"avant-garde jazz, free jazz, hard bop, jazz, jazz funk, jazz saxophone, spiritual jazz"
Alex G,78,2666791,"philly indie, pov: indie, slacker rock"
Gorillaz,81,12451583,"alternative hip hop, modern rock, rock"
Sam Cross,44,2128,lo-fi jazzhop
BRONZE AVERY,39,28169,
Mike WiLL Made-It,69,1610955,"atl hip hop, rap, southern hip hop, trap"
Joiner,3,561,
Richard Blumenthal,0,1,
Heartful,20,626,
J.R. Carroll,50,35084,
Amazing Storytellers,35,4232,children's story
Peter Murphy,46,243874,"gothic rock, new romantic, new wave, solo wave, synthpop"
Harry Styles,85,33224687,pop
Nicolas Lemieux,16,28,
Riley Thomas,43,11604,modern country pop
Taylor Momsen,45,7418,
Billie Eilish,96,103636544,"art pop, pop"
Pedro Escalante,22,2483,
Vampire Weekend,67,1994418,"baroque pop, chamber pop, garage rock, indie rock, indietronica, modern rock"
LUNG CANCER,0,0,
Hood Dinah,30,2,
Shakira,88,35739060,"colombian pop, dance pop, latin pop, pop"
Jamco,4,30,
Migos,77,14162879,"atl hip hop, hip hop, pop rap, rap, southern hip hop, trap"
Elliott Smith,68,1199416,"alternative rock, indie rock, melancholia, singer-songwriter"
Nick Carter,41,262493,idol
Steve Harley & Cockney Rebel,46,57310,glam rock
Hyunjin,47,410074,
Genesis,68,3500187,"album rock, art rock, classic rock, hard rock, mellow gold, new romantic, progressive rock, rock, soft rock, symphonic rock"
Ryder Beer,7,1007,
Cash Cobain,65,133559,jersey club
will.i.am,75,4255908,"dance pop, pop"
ROMANTICA,58,39681,
Lynyrd Skynyrd,73,5405780,"album rock, classic rock, hard rock, rock, southern rock"
Cardi B,80,24770146,"pop, rap"
Matty Heimgartner,9,83,
Mook,40,46363,south carolina hip hop
Lineup,0,62,
Siena,18,10497,
Cinderella,58,1784240,"album rock, glam metal, hard rock"
Kanye West,93,28347141,"chicago rap, hip hop, rap"
Homosapien,20,492,
Mac McAnally,37,8949,trop rock
Orden Ogan,50,148131,"folk metal, german metal, german power metal, power metal, symphonic metal"
Loopy,47,100981,k-rap
The Heartbreakers,20,19911,
Charlie Puth,81,23681287,"pop, viral pop"
Steven Van Zandt,16,1768,
Stevie Wonderson Zimango,0,47,
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
Pet Care Music Therapy,39,1356,pet calming
Maggie Rogers,71,1183776,indie pop
Nessa Barrett,74,1421121,"alt z, social media pop"
TANIA,1,136,
BROCKHAMPTON,65,2249762,"boy band, rap"
Greg Maroney,43,26023,new age piano
Slick Rick,53,721382,"bronx hip hop, east coast hip hop, golden age hip hop, old school hip hop"
Mick Jagger,53,741696,"classic rock, dance rock"
Mark Stewart,18,6473,"bristol indie, experimental dub"
Dinosaur Jr.,52,556942,"alternative rock, lo-fi, noise pop, noise rock, permanent wave, power pop, shoegaze, slacker rock"
Coi Leray,72,850777,"new jersey underground rap, trap queen"
Rob Langdon,31,2064,
Lil Jon,75,1630698,"atl hip hop, crunk, dance pop, dirty south rap, old school atlanta hip hop, pop rap, southern hip hop, trap"
Bonnie Raitt,59,753335,"country rock, electric blues, folk, folk rock, mellow gold, singer-songwriter, soft rock"
George Strait,75,4630995,"contemporary country, country, country road"
Lizz Robinett,51,121765,otacore
Geezer Butler,29,15107,
Sam Heughan,13,609,
G Herbo,71,2222300,"chicago drill, chicago rap, drill, trap"
Klum,0,42,
Will Branner,38,211,
Justin Hawkes,46,28175,chill breakcore
Diddy,73,1828548,"dance pop, east coast hip hop, hip hop, hip pop, pop rap, rap"
Amélie Farren,59,58658,
Victoria Beckham,28,123630,europop
Yo-Yo Ma,67,618971,"chamber ensemble, classical cello, classical performance"
Advocacy,4,424,
Nick Cave & The Bad Seeds,67,1480015,"alternative rock, permanent wave, singer-songwriter"
Eddy Lover,65,527123,"panamanian pop, reggaeton"
Gunna,88,8505248,"atl hip hop, melodic rap, rap, trap"
David Byrne,54,398772,"art pop, art punk, art rock, permanent wave, singer-songwriter, solo wave"
Bob Dylan,75,6711254,"classic rock, country rock, folk, folk rock, rock, roots rock, singer-songwriter"
Pitbull,86,11047558,"dance pop, miami hip hop, pop"
Renato Ercolani,27,171,
Mojo Nixon,31,22963,"cowpunk, psychobilly"
ZZ Top,72,4569081,"album rock, blues rock, classic rock, hard rock, rock"
Stevie Nicks,66,1798271,heartland rock
Remik Gonzalez,58,1268697,mexican hip hop
Proud Mary,15,3171,
Gangsta Boo,47,202428,"alternative r&b, dirty south rap, memphis hip hop"
Bad Bunny,96,87698874,"reggaeton, trap latino, urbano latino"
Diana Remix,1,6,
Kim Petras,30,48,
Prince Wiser,10,459,
Taylor Davis,50,197866,"bow pop, pop violin"
Michael Phelps,0,66,
Mourners,25,4936,
Kanye West,93,28347141,"chicago rap, hip hop, rap"
Paul Chambers,55,38629,"bebop, contemporary post-bop, hard bop, jazz, jazz double bass"
Mustang Sally & The Blame,0,11,
Del Water Gap,63,231560,"deep new americana, indie pop, pov: indie"
Sam Pounds,35,1456,
Carey Stacks,15,590,
Adele Stolte,15,75,
Louis The Child,59,481950,"edm, electropop, indie poptimism, vapor soul, vapor twitch"
Austin Butler,40,58147,
Mary Jane Girls,48,286598,"classic soul, disco, freestyle, funk, motown, new jack swing, p funk, post-disco, quiet storm, soul, urban contemporary"
Assault,4,56,
Zach Bryan,90,5675448,classic oklahoma country
Kendrick Lamar,97,35133587,"conscious hip hop, hip hop, rap, west coast rap"
Stray Kids,86,17577595,"k-pop, k-pop boy group, pop"
Hayley Williams,65,749857,art pop
Jennifer Toledo,43,87,
Kid Harpoon,26,2826,medway sound
pheel.,39,12261,glitch hop
VIC MENSA,56,616809,"canadian hip hop, chicago rap, conscious hip hop, underground hip hop"
Film Cooper,10,3145,
Matt Rogers,46,4359,
Tame Impala,81,8377973,"australian psych, modern rock, neo-psychedelic, rock"
Sadie Jean,63,258198,"alt z, singer-songwriter pop"
Lizzo,70,5710101,"escape room, minnesota hip hop, pop, trap queen"
Morgan Wallen,90,11306518,contemporary country
holder,13,413,
Welshly Arms,54,211353,"modern alternative rock, modern hard rock"
juju<3,64,202993,
Stephen Perkins,26,517,
Tory Lanez,82,7226705,"canadian hip hop, canadian trap, melodic rap, pop rap, r&b, rap, trap"
Joanna Newsom,38,126463,"chamber folk, chamber pop, harp, new weird america"
Yo La Tengo,54,533969,"alternative rock, art pop, dream pop, indie rock, indietronica, lo-fi, new jersey indie, noise pop, permanent wave, shoegaze"
Lennon Stella,62,388066,"alt z, canadian pop, uk pop"
Dirtwire,47,104707,alternative americana
Jeffree Star,37,164897,"electropowerpop, pink noise, strut"
David Lynch,40,156571,"dark ambient, dark jazz, montana indie"
Chris Martin,66,59612,
Lauren Mayberry,44,26285,
Taylor Leonhardt,45,15048,"christian indie, roots worship"
TINI,79,8567245,"latin pop, latin viral pop, pop argentino"
Darlene Love,72,61014,
Graham Nash,45,236557,"country rock, folk, folk rock, singer-songwriter"
Kourtney Kardashian,17,539,
Capella Grey,55,60424,pop rap
Jay Rock,72,1529892,"conscious hip hop, hip hop, rap, southern hip hop, trap"
Stereolab,52,344327,"alternative rock, art pop, experimental, experimental pop, experimental rock, indietronica, neo-psychedelic, no wave, noise pop"
Playboi Carti,90,12505220,"atl hip hop, plugg, pluggnb, rage rap, rap"
James Brown,64,2215079,"funk, soul, vocal jazz"
Leon Bridges,75,1765904,"indie folk, modern blues, neo mellow, neo soul, soul"
Lasso,73,891936,pop venezolano
Siempre Asi,51,133026,"pop flamenco, rumba"
Bells On Trike,11,289,
Sinéad O'Connor,65,1297845,"lilith, new wave pop, singer-songwriter"
Jack Harlow,82,3996384,"deep underground hip hop, hip hop, kentucky hip hop, pop rap, rap"
Grandmaster Flash,43,325134,"bronx hip hop, conscious hip hop, east coast hip hop, hip hop, old school hip hop, rap, turntablism"
Sabrina Carpenter,94,16168228,pop
Stove God Cooks,52,49477,"boom bap, upstate ny rap"
Samara Joy,56,305963,
Weezer,76,3975143,"alternative rock, modern power pop, modern rock, permanent wave, rock"
John Legend,79,7306805,"neo soul, pop, pop soul, urban contemporary"
Aretha Franklin,72,3524129,"classic soul, jazz blues, memphis soul, soul, southern soul, vocal jazz"
Kimberly Kimball,24,21,
SRT Len,36,13678,
Tommy Genesis,60,214131,"alternative r&b, bc underground hip hop, canadian hip hop, canadian trap, escape room, trap queen"
William Shakira,0,0,
Young Thug,86,10896970,"atl hip hop, atl trap, gangster rap, hip hop, melodic rap, rap, trap"
benny blanco,79,1260909,pop
Robin Swan,21,207,music box
Mavis Staples,51,110184,"black americana, soul, southern soul, spirituals"
Slash,59,3113611,"hard rock, rock"
Lil Wayne,88,15793200,"hip hop, new orleans rap, pop rap, rap, trap"
Jess Williamson,38,26555,"alternative americana, countrygaze"
Rob Halford,50,114702,"hard rock, metal, speed metal"
SETH SINGER,0,3,
Carrie Underwood,73,6022888,"classic oklahoma country, contemporary country, country, country dawn, dance pop, pop"
Requesting,34,1446,
Kelsea Ballerini,73,1233523,"contemporary country, country"
Lady Gaga,92,33270038,"art pop, dance pop, pop"
Beck,67,1613733,"alternative rock, anti-folk, permanent wave, rock, slacker rock"
Taylor Girlz,46,222600,trap queen
Bunny Jackson,0,2,
A$AP Rocky,86,15493779,"east coast hip hop, hip hop, rap"
Randy Ortiz,12,1265,
Peetah Morgan,44,30875,"lovers rock, riddim"
Prodücer D.J. Salingér,0,5,
Jawbreaker,40,106264,"emo, emo punk, indie punk, orgcore, post-hardcore, punk"
Rhiannon,38,49,
LaBelle,43,86662,"disco, quiet storm"
Cure Cancer,24,9,
Louis Cato,28,7783,
Gillis,1,22,
Tedi Mercury,45,2735,lo-fi cover
Phil Collins,78,6340015,"rock drums, soft rock"
Mick Fleetwood,33,14575,"british blues, rock drums"
Saturnine,27,729,
Natalie Meir,43,75,
Robbie Robertson,44,66292,"canadian singer-songwriter, classic canadian rock"
Bon Appétit Musique,27,3482,
Set Da Trend,45,104172,bronx drill
Grace Jones,55,343145,art pop
Brian Tyler,59,196267,"orchestral soundtrack, scorecore, soundtrack"
Dan Bern,23,9044,
