artist,popularity,followers,genres
Daryl Hall & John Oates,77,2577569,"album rock, classic rock, mellow gold, rock, singer-songwriter, soft rock, yacht rock"
Gregg Allman,45,299971,"blues rock, classic rock, country rock, singer-songwriter, southern rock"
SELENA,18,58,
Led Zeppelin,77,14930288,"album rock, classic rock, hard rock, rock"
Cindy Lou,0,51,
Selena Gomez,83,51365874,"pop, post-teen pop"
ROLE MODEL,68,501909,"alt z, bedroom pop, pov: indie"
Alicia Keys,81,12270758,"neo soul, pop, r&b"
Selena Gomez,83,51365874,"pop, post-teen pop"
Chaka Zulu,0,0,
Moon Music,0,29,
Bella Alubo,37,46144,"alte, nigerian pop"
Metalocalypse: Dethklok,55,435666,comic metal
Brooks & Dunn,75,3030483,"contemporary country, country, country road"
Warren Haynes,47,144050,"blues rock, jam band, modern blues, southern rock"
Shawn Crahan,10,498,
Charles Stephens III,16,409,
Nathan James Larsen,19,1662,
Ed Sheeran,90,117757199,"pop, singer-songwriter pop, uk pop"
Gregg Alexander,7,2884,
Memphis May Fire,63,880304,"melodic metalcore, metalcore, pop punk"
Sean Clive,6,47,
Marvin Gaye,76,5562543,"classic soul, motown, neo soul, northern soul, quiet storm, soul"
Paramore,80,8959137,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock"
Steve Albini,16,12345,
Charity Rose Thielen,0,7,
Thurston Moore,34,94379,"alternative rock, experimental rock, lo-fi, no wave, noise pop, post-punk"
Hayley Williams,65,749857,art pop
Aaron Dolan,36,7482,uilleann pipes
Rema,78,5941383,"afrobeats, nigerian pop"
Directorr,19,18,
Bryson Tiller,83,9313748,"kentucky hip hop, r&b, rap"
Lil Tjay,80,9270874,"brooklyn drill, melodic rap, nyc rap, rap"
Metallica,84,29217450,"hard rock, metal, old school thrash, rock, thrash metal"
BL8M,63,52190,
J. Cole,87,25202868,"conscious hip hop, hip hop, north carolina hip hop, rap"
Kesha,82,8354154,"dance pop, pop"
Jeezy,72,2457363,"atl hip hop, crunk, dirty south rap, gangster rap, old school atlanta hip hop, rap, southern hip hop, trap"
Gosling,1,574,
Pussy Riot,42,131408,"riot grrrl, russian indie, russian punk"
The Piano Guys,65,1326993,bow pop
Satire,4,25,
Dave Francis,24,0,
Kathleen Hannah,12,16,
Elmo & Patsy,51,4418,novelty
Tim Lambesis,22,283,
Alison Krauss,62,386628,"bluegrass, folk, progressive bluegrass"
Ron Blake,26,983,jazz saxophone
Myles Kennedy,52,198623,
Cactus Jack,0,354,
Halsey,83,21786345,"electropop, etherpop, indie poptimism, pop"
Jessica Chastain,31,1197,
Patti Smith,58,1175390,"art punk, permanent wave, protopunk, singer-songwriter"
Bryson Tiller,83,9313748,"kentucky hip hop, r&b, rap"
Lay Zhang,18,686,
Award,0,15,
Katherine Applegate,26,771,
Alaina Cross,43,3494,
Rich Brian,67,2126696,indonesian hip hop
Travis Kelce,40,11119,
Robert Glasper,60,470311,"contemporary jazz, indie jazz, indie soul, jazz, modern jazz piano, neo r&b, neo soul"
Ballu Singhar Govind Vasawa,0,0,
Townes Van Zandt,54,358056,"alternative country, classic texas country, cosmic american, folk, outlaw country, roots rock, singer-songwriter"
Hayley Williams,65,749857,art pop
Hypocrisy,44,196750,"black metal, brutal death metal, death metal, melodic death metal, metal, swedish death metal, swedish melodeath, swedish metal"
Killer Mike,64,467401,"alternative hip hop, atl hip hop, conscious hip hop, hip hop, old school atlanta hip hop, political hip hop, southern hip hop"
Todd Edwards,50,34174,"garage house, uk garage"
Anna Banana Song,0,6,
Sabrina Carpenter,94,16168228,pop
Lizzo,70,5710101,"escape room, minnesota hip hop, pop, trap queen"
Bob Dylan,75,6711254,"classic rock, country rock, folk, folk rock, rock, roots rock, singer-songwriter"
Santigold,71,741334,"alternative dance, art pop, indietronica, neo-synthpop"
Harry Styles,85,33224687,pop
Covid,0,11,
Michelle Obama,22,21190,
Elliott Smith,68,1199416,"alternative rock, indie rock, melancholia, singer-songwriter"
Dwight Yoakam,61,708645,"bakersfield sound, country, country rock"
Metallica,84,29217450,"hard rock, metal, old school thrash, rock, thrash metal"
Susan Carol,41,15578,
David Gilmour,62,1961319,"album rock, art rock, classic rock, progressive rock, symphonic rock"
Alice In Chains,75,5438055,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
Easter Brothers,27,3825,"bluegrass gospel, family gospel, traditional bluegrass"
Olivia Rodrigo,88,41986790,pop
Jack Antonoff,23,35939,
Christopher Walken,30,1446,
Gag Order,1,417,
Dante Smith,24,1373,
Harvey Danger,51,128432,"pop rock, post-grunge"
CottontailVA,43,17864,
Crowded House,71,906823,"australian rock, permanent wave"
Fitz and The Tantrums,68,954753,"la indie, modern alternative rock, modern rock, pop rock, pov: indie"
Blake Shelton,76,7313984,"classic oklahoma country, contemporary country, country, country road"
Quincy Jones,62,399134,soul jazz
James Corden,57,17653,movie tunes
Serena Williamson,0,83,
Taylor Swift,100,127838324,pop
Mark Lanegan,51,269207,"acoustic rock, garage rock, palm desert scene"
Siouxsie and the Banshees,61,1201561,"alternative rock, dream pop, new romantic, new wave, post-punk, punk, uk post-punk"
Teddy Swims,87,3550744,
Trial,15,4980,straight edge
Corey Taylor,56,630463,"alternative metal, alternative rock, nu metal, post-grunge"
Alex G,78,2666791,"philly indie, pov: indie, slacker rock"
Gwen Stefani,77,6700629,"dance pop, pop"
Alec Baldwin,32,1119,show tunes
Talking Heads,70,2603498,"alternative rock, art punk, dance rock, funk rock, new wave, permanent wave, post-punk, rock, zolo"
Resentvul,60,142625,
Halsey,83,21786345,"electropop, etherpop, indie poptimism, pop"
Childish Gambino,81,13632628,"atl hip hop, hip hop, rap"
Linda Perry,36,50419,
John Musto,5,94,
Eric Clapton,73,6106863,"album rock, blues rock, classic rock, electric blues, mellow gold, rock, singer-songwriter, soft rock"
Lawrence,59,331183,"nyc pop, retro soul"
Michael Imperioli,9,58,
Luke Pickman,45,13745,
Iggy Azalea,70,6667494,"australian hip hop, dance pop, pop"
Sebastian Yatra,81,23375914,"colombian pop, latin pop, reggaeton, reggaeton colombiano, urbano latino"
Dropkick Murphys,62,1270512,"boston punk, boston rock, celtic punk, celtic rock, punk"
Animated Classic Films,15,1040,
J.Y. Park,47,178571,classic k-pop
Kurt Cobain,54,980224,"acoustic rock, grunge"
Ryan Adams,56,571792,"alternative country, new americana, roots rock, singer-songwriter"
Sixpence None The Richer,70,620429,"lilith, pop rock"
James Charles,43,52537,
Ikka,64,1292679,desi hip hop
Daystar Peterson,26,323,
Lewis Capaldi,81,13041511,"pop, uk pop"
Nicole Vega,19,405,
Beyoncé,87,39171117,"pop, r&b"
Tweet,47,611765,"contemporary r&b, hip pop, neo soul, r&b, urban contemporary"
Alexa Davies,50,1143,show tunes
Pearl Jam,77,9215092,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock"
Don Toliver,88,5534474,rap
APEK,35,7564,"pop edm, sky room"
Metallica,84,29217450,"hard rock, metal, old school thrash, rock, thrash metal"
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
Robert Fripp,38,90294,"ambient guitar, art rock, experimental, experimental ambient, experimental guitar, experimental rock, jazz fusion, progressive rock, symphonic rock"
Outlawz,67,325294,gangster rap
Veeze,67,237161,"detroit hip hop, scam rap"
Diane Warren,38,14892,
David Thaxton,32,33,
Dig Up Elvis,0,22,
Impera,0,144,
HVME,62,72868,slap house
Little Steven,32,30548,heartland rock
Travis Kelce,40,11119,
Aikman,2,23,
Teen Mortgage,51,53669,dc indie
Cardi B,80,24770146,"pop, rap"
A$Ap Yams,12,2625,
REJECTEDREYNA,33,7406,necrotrap
Kenny Chesney,71,4602783,"contemporary country, country, country road"
Roger Daltrey,37,132658,"album rock, art rock"
Lance Bass,15,3724,
Pink Floyd,80,21243129,"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock"
Shane & Shane,64,433299,"ccm, christian alternative rock, christian music, roots worship, worship"
Genre,2,304,
Dan Reeder,41,36475,new americana
Lea Roser,33,11,
Swinny,0,94,
The Notorious B.I.G.,79,11210860,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
Buju Banton,58,637543,"dancehall, reggae fusion"
Chris Redd,24,895,new comedy
Heart,69,2728297,"album rock, classic rock, glam metal, hard rock, mellow gold, new wave pop, rock, singer-songwriter, soft rock"
Jeff Beck,56,790326,"album rock, blues, blues rock, british blues, classic rock, electric blues, hard rock, instrumental rock, jazz fusion, progressive rock"
Fuzzelbrain,20,355,
Ruin Everything,0,2,
VENUS GRRRLS,30,14864,leeds indie
Rodrigo y Gabriela,49,449347,"acoustic rock, world"
Draven,24,2355,dark clubbing
Hopp,17,2816,
YUNGBLUD,70,2461916,"british indie rock, modern rock, pov: indie, rock"
Gone Wrong,0,73,
Dad Jokes Duo,9,2043,
ZIGGY,42,7879,
Just Like Magic Subliminals,40,41950,
Aquagirl,56,1534,"color noise, environmental"
Maná,80,12040250,"latin arena pop, latin pop, latin rock, mexican pop, mexican rock, rock en espanol"
Tom Chapin,28,5506,children's folk
Kiernan,4,309,
Trill Will,35,3835,
Melissa Helser,57,57658,"ccm, deep ccm, worship"
Fat Mike,11,1789,
Troye Sivan,79,8681659,"australian pop, pop, viral pop"
Jung Kook,4,33,
Jah Wobble,36,22698,"experimental dub, uk dub"
Pink Floyd,80,21243129,"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock"
Los Traileros Del Norte,59,803253,"musica mexicana, norteno"
Fantasia,59,2134780,"contemporary r&b, hip pop, r&b, urban contemporary"
Mandy Moore,65,766696,"dance pop, hollywood, neo mellow, post-teen pop"
Keneisha,8,304,
Marty Friedman,42,136719,"instrumental rock, shred"
Adam Lambert,61,1629075,"dance pop, idol, pop, post-teen pop"
Quavo,81,7612262,"atl hip hop, melodic rap, rap, trap"
Tim McGraw,72,4717353,"contemporary country, country, country road"
Softsmile,60,698,calming instrumental
Bleachers,71,794789,"indie pop, modern rock, pov: indie"
Joanna Sternberg,30,20191,
Stunnv,31,2572,
Jamie Lee Curtis,0,67,
Melissa Van Der Schyff,25,78,
Suki Waterhouse,72,922328,indie pop
Dasha,76,269068,
Magoo,28,3483,
Olivia Rodrigo,88,41986790,pop
Billy F Gibbons,47,55886,
Terrell Morris,37,15390,indie hip hop
Samantha Fish,43,127627,"kc indie, modern blues, modern blues rock"
Pathetic,53,126097,sped up
Tayla Parx,43,119652,
Zac Brown Band,72,3966070,"contemporary country, country, country road, modern country rock"
Bayker Blankenship,64,103699,modern country pop
Calvin Harris,86,22970612,"dance pop, edm, electro house, house, pop, progressive house, uk dance"
Kiki Dee,65,37501,classic uk pop
Daniel Johnston,46,310870,"alternative rock, anti-folk, chamber pop, countrygaze, lo-fi, melancholia, noise pop, outsider"
Pras Michel,36,918,
Rapper Tery,45,53235,thai hip hop
KAROL G,91,52741964,"reggaeton, reggaeton colombiano, urbano latino"
Lil Uzi Vert,87,18148731,"hip hop, melodic rap, philly rap, rage rap, rap, trap"
alt!,58,94423,krushclub
Kylie Minogue,75,2106222,"australian dance, australian pop, dance pop, eurodance, new wave pop"
The Replacements,51,303892,"alternative rock, permanent wave, post-punk, power pop, punk, singer-songwriter"
Anthony Kiedis,16,2624,
Billie Eilish,96,103636544,"art pop, pop"
Mikhail Pletnev,60,22540,"classical performance, russian classical piano"
Taylor Swift Piano Covers,32,4000,
Brownstone,51,474760,"contemporary r&b, girl group, r&b"
Pills,6,519,
Yves Tumor,58,406656,"art pop, escape room, experimental pop, experimental r&b, hypnagogic pop"
London Boy,2,172,
Jack Jones,47,81336,"adult standards, easy listening"
Tinashe,73,2892616,"alternative r&b, dance pop, metropopolis, pop, r&b"
Duke Oursler,23,1706,
Taylor Swift,100,127838324,pop
Scooter,68,890109,"eurodance, german techno, hamburg electronic, happy hardcore"
boygenius,68,981436,"indie pop, pov: indie"
Nick Cave & The Bad Seeds,67,1480015,"alternative rock, permanent wave, singer-songwriter"
Whitesnake,64,3081480,"album rock, british blues, classic rock, glam metal, hard rock, metal, rock"
Ingrid Andress,56,173687,"contemporary country, country pop"
Paramore,80,8959137,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock"
Kevin Hart,41,248168,black comedy
Troye Sivan,79,8681659,"australian pop, pop, viral pop"
Katy Perry,86,35249477,pop
Tom Brady,0,146,
Lizzo,70,5710101,"escape room, minnesota hip hop, pop, trap queen"
Shane MacGowan,36,48698,irish singer-songwriter
Wayne Shorter,49,233804,"contemporary post-bop, jazz, jazz saxophone"
Nuke Fie,12,45,
Asake,77,4759427,"afrobeats, nigerian pop"
Silversun Pickups,55,658215,"alternative rock, indie rock, la indie, modern alternative rock, modern rock"
sped up nightcore,71,182861,"nightcore, sped up"
2Pac,82,19878996,"g funk, gangster rap, hip hop, rap, west coast rap"
Lose Yourself In Music,0,7,
Arooj Aftab,45,212991,pakistani indie
Scarlett Johansson,59,231539,"hollywood, nyc pop"
Alicia Keys,81,12270758,"neo soul, pop, r&b"
Wade Bowen,48,164624,"classic texas country, outlaw country, red dirt, texas country"
Verdine White,49,3323,
Fleetwood Mac,83,12407276,"album rock, classic rock, rock, soft rock, yacht rock"
Susanna Hoffs,36,27407,"lilith, new wave pop"
Maisie Peters,64,693468,"alt z, uk pop"
Anders Helmerson,5,283,
Melanie Martinez,79,21612496,"alt z, electropop, pop"
Cody Johnson,78,1531755,"classic texas country, contemporary country, modern country pop"
Hayley Williams,65,749857,art pop
Joy Oladokun,60,215946,"black americana, la pop"
Kitti Jenes,8,6,
Allison Ponthier,51,37684,modern indie folk
Chrome Dreams,0,0,
Glitter Dream,46,464,
Hans Zimmer,80,4268839,"german soundtrack, orchestral soundtrack, soundtrack"
Mary J. Blige,73,4025199,"dance pop, hip pop, neo soul, r&b, urban contemporary"
Simu Liu,23,9271,
Deyra Barrera,20,2660,
Billboard,28,454,
Yung Miami,48,104177,miami hip hop
Celia Cruz,66,640670,"cha-cha-cha, cuban rumba, mambo, musica tradicional cubana, salsa"
Leonardo Dicaprio,6,1283,
Donald J. Trump,40,51763,
Aimee Mann,51,252255,"ectofolk, lilith, new wave pop, permanent wave, singer-songwriter"
Syd Barrett,40,348942,"art rock, experimental, outsider, psychedelic folk, psychedelic rock"
TWEAKS,45,14822,experimental r&b
Gracie Abrams,91,3457217,alt z
Karlie Grubbs,11,34,
Juliette Lewis,25,41025,
Sade,77,4351468,"british soul, sophisti-pop"
Dave Peters,40,148,
James Taylor,68,2708173,"classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
Atlus,61,197020,modern country pop
Brian Steele,20,4,
MUNA,58,411939,"alt z, indie pop, indie poptimism, la pop, metropopolis"
Martin Schulte,26,6003,"ambient dub techno, dub techno"
Styles P,62,714088,"battle rap, dirty south rap, east coast hip hop"
Vampire Weekend,67,1994418,"baroque pop, chamber pop, garage rock, indie rock, indietronica, modern rock"
Jamila Woods,50,231560,"afrofuturism, alternative r&b"
Wizard Chan,55,63760,nigerian pop
David Lee Roth,49,686797,"album rock, classic rock, glam metal, hard rock"
Dave Mustaine,16,28,
Riz Story,3,105,
Burt Bacharach,48,233568,"adult standards, brill building pop, easy listening, lounge"
Cara Delevingne,30,10957,
Ev V Frederick,33,163,
Thomas Hengelbrock,36,1305,orchestral performance
Sinéad O'Connor,65,1297845,"lilith, new wave pop, singer-songwriter"
Lizzie Freeman,46,1262,
Will Stetson,60,290993,otacore
Korn,78,8333598,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock"
Mr. Hyde,32,21766,"flick hop, horrorcore, queens hip hop"
Foo Fighters,78,12209202,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock"
Taylor Swift,100,127838324,pop
Saucy Santana,47,261950,trap queen
blink-182,79,8673979,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk"
Shakira Shute,14,31,
Oprah,8,4856,rap ivoire
Ophra,30,161,
Cyberspace,4,387,
Jake E. Lee,23,22521,glam metal
"Crosby, Stills, Nash & Young",60,1787097,"album rock, classic rock, country rock, folk, folk rock, mellow gold, rock, roots rock, soft rock, supergroup"
Menacide,5,2528,horrorcore
SZA,92,24983147,"pop, r&b, rap"
L.V.,71,43924,
Tyla,78,2237053,
Noah Kahan,86,3655872,"pov: indie, singer-songwriter pop"
Lady Gaga,92,33270038,"art pop, dance pop, pop"
Mary Boone,20,9,
Jason Bingham Noble,23,582,
Jim Henson (narrator),3,121,
Diddy,18,40,
Morale,5,1085,
Gracie Abrams,91,3457217,alt z
Sofia Carson,71,3681926,pop
Adventure Time,61,528463,pov: indie
Jan Wanninger,41,205,
Quando Rondo,62,2722255,"melodic rap, trap"
Danny Dorland,12,1978,
Dave Mustaine,16,28,
Zach Paradis,41,21861,
Death Cab for Cutie,64,1554117,"alternative rock, chamber pop, indie rock, indietronica, modern alternative rock, modern rock, seattle indie, washington indie"
FKA twigs,66,1295505,"afrofuturism, alternative r&b, art pop, escape room, experimental r&b, trip hop"
James Taylor,68,2708173,"classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
Donnell Russell and United Praise Singers,2,131,
Paul Simon,69,2402262,"classic rock, folk, folk rock, mellow gold, permanent wave, rock, singer-songwriter, soft rock"
Into Barbie,0,8,
Melissa Etheridge,52,502491,"ectofolk, heartland rock, lilith, pop rock, singer-songwriter"
Dev Patel,9,99,
Mike Sherm,68,626065,cali rap
Lisa Marie Presley,34,36665,
Bongeziwe Mabandla,43,78273,"south african alternative, south african pop"
Taylor Swift,100,127838324,pop
Gucci Mane,78,5731257,"atl hip hop, dirty south rap, hip hop, pop rap, rap, southern hip hop, trap"
Teeny Lieberson,0,1,
Dess Dior,54,50354,trap queen
Albert Lockwood,41,123,
Craig Cirinelli,4,2,
Francisco Tárrega,49,99497,"late romantic era, spanish classical"
grandson,66,1176264,"modern alternative rock, modern rock, pov: indie, rock"
Jakob Dylan,29,36058,modern folk rock
MONSTA X,61,5187354,"k-pop, k-pop boy group"
Harrison,37,20489,"future funk, toronto indie"
Dre,43,6252,
Jimin,88,9669393,k-pop
Daft Punk,82,10309209,"electro, filter house, rock"
Composer,3,293,
Kim Petras,75,1140950,"alt z, dance pop, pop, transpop"
made famous by Kid Cudi feat Kanye West,0,265,
Gucci Mane,78,5731257,"atl hip hop, dirty south rap, hip hop, pop rap, rap, southern hip hop, trap"
Ken Page,49,2787,cabaret
Jack Harlow,82,3996384,"deep underground hip hop, hip hop, kentucky hip hop, pop rap, rap"
Jessica Pratt,60,142117,"ambient folk, art pop, freak folk"
Sylvan Esso,56,573734,"art pop, chamber pop, etherpop, indie pop, indie rock, indietronica, shimmer pop"
Jimmy Fallon,57,74954,
Jet Ski,0,19,
Kim Deal,51,32618,
Nicholas Tout,16,19,
Oompa Loompa Cast,32,3010,
Maverick Carter,0,0,
Pete Seeger,44,180375,"american folk revival, banjo, folk, old-time, singer-songwriter, traditional folk"
Ice Spice,75,4267866,bronx drill
Karol G,9,57,
Spencer Stewart,34,258,
Ellie Goulding,81,12721397,"indietronica, metropopolis, pop, uk pop"
Brandy,69,3792445,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
Cyndi Lauper,73,2925197,"dance pop, new wave pop, permanent wave, soft rock"
Doechii,77,815888,alternative r&b
Jimmy Kimmel,23,1225,
JoJo Siwa,47,93204,
Ticket403,8,346,
Sensual,4,438,
Kiko Loureiro,41,112852,"brazilian metal, instrumental rock, shred"
Bleachers,71,794789,"indie pop, modern rock, pov: indie"
Anna Maria Mendieta,16,306,
Rodgers & Hammerstein,26,13886,vintage broadway
Akini Jing,28,7864,chinese singer-songwriter
GloRilla,83,1471301,southern hip hop
JT Music,65,1248959,"otacore, pixel"
Sleep Token,78,1673543,prog metal
Jung Kook,87,16630239,k-pop
Hairitage,46,37548,dubstep
Rookie Card,14,2922,"5th wave emo, bedroom skramz, midwest emo"
Toro y Moi,61,784566,"chillwave, hypnagogic pop, indie soul, indietronica"
Oscar Wilde & Mycroft Holmes,48,14386,"hoerspiel, writing"
Konstantinos Argiros,58,718314,"greek pop, laiko"
Kesha,82,8354154,"dance pop, pop"
Stondon Massey,25,300,
Grandmaster Melle Mel,51,72355,"bronx hip hop, east coast hip hop, old school hip hop"
Mimi Webb,61,377293,"alt z, gen z singer-songwriter, uk pop"
Lenny Kravitz,74,3408250,"permanent wave, rock"
Pavement,60,663277,"alternative rock, chamber pop, indie rock, lo-fi, shoegaze, slacker rock"
Haulm,23,3144,brooklyn indie
Donovan,56,718308,"british folk, british invasion, classic rock, folk, folk rock, glam rock, psychedelic folk, psychedelic rock, scottish singer-songwriter, singer-songwriter"
Adele Stolte,15,75,
Trap Remix Guys,52,60196,
Romy Wave,25,12488,
Cynthia Erivo,80,307645,pop soul
Farmer George,7,8,
Judy Collins,46,268421,"american folk revival, folk, folk rock, mellow gold, singer-songwriter"
Mayhem,51,689345,"black metal, metal, norwegian black metal"
Dennis Quaid,20,4649,
JISOO,65,4642841,k-pop
Clairo,82,5546675,"bedroom pop, indie pop, pov: indie"
Sexual Harrassment,24,3248,
Roger Waters,53,1530922,"album rock, art rock, classic rock, progressive rock, symphonic rock"
Hazelton,0,7,
Miles Teller,42,9952,
Chlöe,61,582283,contemporary r&b
LeeHi,69,1871410,k-pop
Gabe Real,41,312,
Andy Fletcher,1,53,
Steve Curry,14,178,
Anne Wilson,64,295307,"ccm, christian music"
Taylor Acorn,57,204989,singer-songwriter pop
Madonna,81,8234718,"dance pop, pop"
The LOX,53,570705,"dirty south rap, east coast hip hop, hardcore hip hop"
Miley Cyrus,84,25191516,pop
Jorge Rivera-Herrans,79,494273,
Big Joanie,25,43323,"black punk, bubblegrunge, queercore, riot grrrl"
Guts,57,259552,"bboy, electronica, nu jazz"
Bobby Helms,77,59300,
Tainy,79,2545278,"pop reggaeton, reggaeton, trap latino, urbano latino"
Camila Cabello,83,34209288,"dance pop, pop"
Billy Joel,79,6483811,"album rock, classic rock, mellow gold, piano rock, rock, singer-songwriter, soft rock"
Alex G,78,2666791,"philly indie, pov: indie, slacker rock"
Lana Del Rey,92,42524628,"art pop, pop"
Pardison Fontaine,46,203369,upstate ny rap
Robbie Williams,74,2996481,"dance rock, europop"
Travis Scott,94,35213935,"rap, slap house"
Trixie Mattel,43,156328,"queer country, strut"
Dirtwire,47,104707,alternative americana
Dita Von Teese,32,12242,
Dee Snider,36,55555,
Jelly Roll,82,4693355,"country rap, modern country pop, nashville hip hop, tennessee hip hop"
Linda Martell,48,12096,swamp rock
John Linnell,19,4699,geek rock
Lizzo,70,5710101,"escape room, minnesota hip hop, pop, trap queen"
Dryden Mitchell,0,265,
Nancy Whang,27,3814,etherpop
CruddyMurda,41,7589,dmv rap
Lizzen,39,9053,
Glenn Miller,58,535924,"adult standards, big band, dixieland, easy listening, jazz trombone, lounge, swing, vocal jazz"
Dan Auerbach,57,364955,"garage rock, modern blues rock"
Teezo Touchdown,74,318177,
Brian Schram,3,76,
Killer Mike,64,467401,"alternative hip hop, atl hip hop, conscious hip hop, hip hop, old school atlanta hip hop, political hip hop, southern hip hop"
Scott Fitzgerald,26,809,
Tasha Cobbs Leonard,61,1368745,"gospel, naija worship"
Clairo,82,5546675,"bedroom pop, indie pop, pov: indie"
Lisa Lisa & Cult Jam,45,366460,"contemporary r&b, freestyle, new jack swing, quiet storm"
Anitta,83,12821546,"funk pop, funk rj, pagode baiano, pop, pop nacional"
NLess The Label,29,12,
Rashida,7,64,
Sérgio Mendes,63,230575,"bossa nova, brazilian jazz, samba"
Natasha Lyonne,0,40,
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
Dionne Warwick,63,981885,"adult standards, brill building pop, disco, quiet storm, soft rock, soul, vocal jazz"
CAIN,62,239414,ccm
Abi Carter,34,33012,
Ice Nine Kills,69,1022812,metalcore
David Sbu Thamai (Leader),6,106,
GENIUS 30,6,152,
boygenius,68,981436,"indie pop, pov: indie"
Del Water Gap,63,231560,"deep new americana, indie pop, pov: indie"
Spike Hellis,23,8843,"grave wave, modern ebm"
Meek Mill,75,8029344,"hip hop, philly rap, pop rap, rap, southern hip hop, trap"
Shawn Mendes,85,43885641,"canadian pop, pop, viral pop"
Boz Scaggs,57,826236,"classic rock, mellow gold, singer-songwriter, soft rock, yacht rock"
The Rolling Stones,80,14724587,"album rock, british invasion, classic rock, rock"
Herb Alpert,51,127957,jazz trumpet
Sabrina Carpenter,94,16168228,pop
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
Pharmacist,15,8174,"goregrind, japanese death metal"
Visible_Quin,10,987,
Pettypetty,23,2963,westcoast flow
LCD Soundsystem,62,1157156,"alternative dance, alternative rock, art pop, dance rock, dance-punk, electronic rock, electronica, indie rock, indietronica, neo-synthpop, new rave"
The Cinematic Orchestra,66,708690,"downtempo, nu jazz"
Christoph Andersson,64,12118,
Rick Wakeman,44,206434,"progressive rock, rock keyboard, symphonic rock"
Childish Gambino,81,13632628,"atl hip hop, hip hop, rap"
Frederick Fennell,38,1155,"concert band, wind symphony"
Neil Young,70,3083188,"canadian singer-songwriter, classic canadian rock, classic rock, folk rock, mellow gold, permanent wave, rock, roots rock, singer-songwriter"
Alex Chapman,37,9322,
Courtney Love,43,249322,alternative rock
Pop Evil,58,580923,"alternative metal, nu metal, post-grunge"
Hopp,17,2816,
Jamie Lynn Spears,26,52464,post-teen pop
Jesse Malin,41,22074,alternative country
Kelvin Momo,64,2289731,amapiano
Chaise Lounge,11,336,
Ché Wilson,24,385,
Evan Rachel Wood,59,36320,"hollywood, movie tunes"
Taylor Swift,100,127838324,pop
Accuser,22,9412,"german metal, german thrash metal"
Gracie Abrams,91,3457217,alt z
Silet Open Up,48,5702,lagu timur
The Smiths,80,6664738,"madchester, new wave, permanent wave, rock, uk post-punk"
Kylie Minogue,75,2106222,"australian dance, australian pop, dance pop, eurodance, new wave pop"
Brittney Spencer,49,37308,black americana
Kendrick Lamar,97,35133587,"conscious hip hop, hip hop, rap, west coast rap"
Michele Zappone,8,69,
Violet Chachki,31,40515,strut
David Forlu,28,6330,
Theatre Of Tragedy,44,205721,"gothic metal, gothic symphonic metal, norwegian doom metal, norwegian metal, symphonic metal"
Jennifer Lopez,77,13348292,"dance pop, pop, urban contemporary"
Last Dinosaurs,54,205900,australian indie
Maren Morris,71,837482,"classic texas country, contemporary country"
ZAYN,79,23498544,"pop, uk pop"
John Mulaney,52,208141,"comedy, new comedy"
Manifestation Frequencies,47,30406,healing hz
Sweet Song,0,99,
Charitha Attalage,46,192595,sinhala pop
Taylour Paige,48,14984,
Clinton Kane,63,916243,"alt z, gen z singer-songwriter"
Ryan Lott,28,5082,21st century classical
Lil Wayne,88,15793200,"hip hop, new orleans rap, pop rap, rap, trap"
Dave Hollister,41,475166,"contemporary r&b, new jack swing, r&b"
Dave Bascombe,55,1345,
Christina Aguilera,80,8642646,"dance pop, pop"
Shamir.,19,250,
Nick Kandler,21,755,
Joan Baez,55,697936,"american folk revival, folk, folk rock, singer-songwriter"
Glenn Natale,51,449,
Stephen Colbert,19,4518,
Don Henley,64,1629519,"album rock, classic rock, mellow gold, singer-songwriter, soft rock, yacht rock"
Chris Moody,16,268,
Sing,39,3361,viet chill rap
Julia Jacklin,55,307904,"chamber pop, countrygaze, indie pop, sydney indie"
Mike Portnoy,36,40244,"progressive metal, rock drums"
Ed Sheeran,90,117757199,"pop, singer-songwriter pop, uk pop"
Caroline Polachek,65,569088,"art pop, escape room, indie pop, indietronica"
Ilya Beshevli,33,10773,compositional ambient
Betts,6,115,
Kevin Morby,51,301849,"chamber pop, indie rock, kc indie, modern folk rock"
Rickie Lee Jones,46,204549,"folk, singer-songwriter"
AC/DC,83,30014228,"australian rock, hard rock, rock"
HYBS,68,535076,
Perrie,57,143386,
Lauren Jauregui,52,1274054,r&b
